 51 6236.104004 1.246E-31 8.648E-02.05450.059 4656.17240.71-.006764              5              2                    R 14      475663 5 9 5 5 1 8    31.0   29.0
 51 6237.790261 1.983E-27 2.750E-02.06060.066 2280.40120.75-.006732              4              1                    P  8      575663 7 9 5 5 1 8    15.0   17.0
 51 6241.851218 6.360E-25 5.309E-03.04960.053  971.23320.67-.007600              3              0                    P 22      575663 7 9 5 5 1 2    43.0   45.0
 51 6242.331155 2.037E-27 2.813E-02.06180.068 2249.93340.75-.006537              4              1                    P  7      575663 7 9 5 5 1 8    13.0   15.0
 51 6246.768175 2.011E-27 2.888E-02.06320.069 2223.27140.74-.006307              4              1                    P  6      575663 7 9 5 5 1 8    11.0   13.0
 51 6247.867513 9.253E-25 5.387E-03.05030.053  886.90240.67-.007200              3              0                    P 21      575663 7 9 5 5 1 2    41.0   43.0
 51 6251.100895 1.895E-27 2.982E-02.06510.071 2200.41640.74-.006033              4              1                    P  5      575663 7 9 5 5 1 8     9.0   11.0
 51 6253.781898 1.318E-24 5.466E-03.05100.054  806.38280.67-.006500              3              0                    P 20      575663 7 9 5 5 1 2    39.0   41.0
 51 6255.329532 1.684E-27 3.108E-02.06770.074 2181.36920.74-.005701              4              1                    P  4      475663 5 9 5 5 1 8     7.0    9.0
 51 6259.453727 1.376E-27 3.308E-02.07120.077 2166.13050.74-.005293              4              1                    P  3      575663 7 9 5 5 1 8     5.0    7.0
 51 6259.594212 1.840E-24 5.548E-03.05170.055  729.67740.67-.005900              3              0                    P 19      575663 7 9 5 5 1 2    37.0   39.0
 51 6263.473213 9.817E-28 3.724E-02.07570.081 2154.70100.75-.004784              4              1                    P  2      575663 7 9 5 5 1 8     3.0    5.0
 51 6265.304308 2.514E-24 5.632E-03.05240.056  656.78920.68-.007400              3              0                    P 18      575663 7 9 5 5 1 2    35.0   37.0
 51 6267.388043 5.156E-28 5.662E-02.08030.087 2147.08110.76-.004137              4              1                    P  1      575663 7 9 5 5 1 8     1.0    3.0
