231 5559.513230 9.218E-28 8.321E-05.09600.308 1459.11490.790.000000        0 9 1 0        0 1 1 0                    R 22e     25555010 4 2 1 1 0   282.0  270.0
231 5559.615861 1.352E-29 5.488E-03.10090.961 3090.14550.840.000000        0 6 2 2        0 4 2 0                    R 13e     25555010 4 2 1 1 0   174.0  162.0
231 5559.643500 3.332E-28 1.280E-04.10171.030 1643.03680.840.000000        0 7 1 1        0 2 0 0                    R 12e     25555010 4 2 1 1 0   162.0  150.0
231 5559.711060 2.654E-27 4.080E-05.10171.030  980.88490.840.000000        0 6 2 1        0 1 1 0                    Q 13e     25555010 4 2 1 1 0   162.0  162.0
231 5559.743560 8.237E-27 2.693E-03.11321.161 1488.89540.770.000000        0 4 2 2        0 2 2 0                    R  6f     25555010 4 2 1 1 0    90.0   78.0
231 5559.751240 3.999E-24 2.327E-03.12650.965   29.56330.750.000000        0 2 0 2        0 0 0 0                    P  4e     25555010 4 2 1 1 0    42.0   54.0
231 5559.774240 8.240E-27 2.694E-03.11321.161 1488.90180.770.000000        0 4 2 2        0 2 2 0                    R  6e     25555010 4 2 1 1 0    90.0   78.0
232 5559.817645 3.314E-28 4.689E-05.09750.419  604.14420.790.000000       -2-2-2-2        0 0 0 0                    R 20e     14555012 7 2 1 1 0   516.0  492.0
231 5559.892850 3.199E-27 6.552E-05.10030.885 1068.33110.840.000000        0 6 2 1        0 1 1 0                    Q 15f     25555010 4 2 1 1 0   186.0  186.0
231 5559.919213 2.958E-29 8.997E-03.10271.089 3000.27160.830.000000        0 3 1 3        0 1 1 1                    R 11f     25555010 4 2 1 1 0   150.0  138.0
231 5559.928680 4.562E-28 5.304E-03.10171.030 2344.51620.840.000000        0 5 1 2        0 3 1 0                    R 12e     25555010 4 2 1 1 0   162.0  150.0
231 5560.028130 2.343E-27 4.101E-05.10090.961 1022.23770.840.000000        0 6 2 1        0 1 1 0                    Q 14e     25555010 4 2 1 1 0   174.0  174.0
231 5560.292590 1.437E-26 4.366E-03.11321.161 1473.80640.770.000000        0 4 0 2        0 2 0 0                    R  6e     25555010 4 2 1 1 0    90.0   78.0
231 5560.347960 2.802E-27 6.792E-05.09980.805 1115.81840.830.000000        0 6 2 1        0 1 1 0                    Q 16f     25555010 4 2 1 1 0   198.0  198.0
232 5560.351491 5.481E-28 8.724E-04.08710.188 1167.13290.790.000000       -2-2-2-2        0 0 0 0                    R 28e     14552012 7 2 1 1 0   708.0  684.0
231 5560.360890 2.036E-27 4.135E-05.10030.885 1066.53920.840.000000        0 6 2 1        0 1 1 0                    Q 15e     25555010 4 2 1 1 0   186.0  186.0
231 5560.707890 1.751E-27 4.203E-05.09980.805 1113.78830.830.000000        0 6 2 1        0 1 1 0                    Q 16e     25555010 4 2 1 1 0   198.0  198.0
231 5560.801360 6.208E-29 6.310E-05.09860.562 1918.77410.810.000000        0 1 1 3        0 2 0 0                    R 18e     25555010 4 2 1 1 0   234.0  222.0
231 5560.855010 2.400E-27 7.011E-05.09940.723 1166.26680.830.000000        0 6 2 1        0 1 1 0                    Q 17f     25555010 4 2 1 1 0   210.0  210.0
231 5561.056295 2.710E-29 9.019E-03.10171.030 3034.49180.840.000000        0 3 1 3        0 1 1 1                    R 12e     25555010 4 2 1 1 0   162.0  150.0
231 5561.067610 1.512E-27 4.370E-05.09940.723 1163.98390.830.000000        0 6 2 1        0 1 1 0                    Q 17e     25555010 4 2 1 1 0   210.0  210.0
231 5561.217660 1.840E-27 6.179E-05.09860.562 1217.12470.810.000000        0 0 0 3        0 1 1 0                    R 18e     25555010 4 2 1 1 0   234.0  222.0
231 5561.414170 2.011E-27 7.207E-05.09900.641 1219.67520.820.000000        0 6 2 1        0 1 1 0                    Q 18f     25555010 4 2 1 1 0   222.0  222.0
231 5561.475567 1.182E-29 5.489E-03.10030.885 3131.51380.840.000000        0 6 2 2        0 4 2 0                    R 14f     25555010 4 2 1 1 0   186.0  174.0
231 5561.490180 7.139E-26 1.628E-03.13960.724  714.93570.760.000000        0 3 1 2        0 1 1 0                    R  1e     25555010 4 2 1 1 0    30.0   18.0
231 5561.560200 7.041E-28 6.322E-03.11691.118 2140.88720.760.000000        0 2 0 3        0 0 0 1                    R  5e     25555010 4 2 1 1 0    78.0   66.0
231 5561.566630 7.169E-26 1.635E-03.13960.724  714.95060.760.000000        0 3 1 2        0 1 1 0                    R  1f     25555010 4 2 1 1 0    30.0   18.0
231 5561.579092 1.421E-29 6.121E-03.10030.885 3116.01570.840.000000        0 6 0 2        0 4 0 0                    R 14e     25555010 4 2 1 1 0   186.0  174.0
232 5561.625949 1.257E-28 7.772E-06.09940.723  391.36650.830.000000       -2-2-2-2        0 0 0 0                    R 16e     14555012 7 2 1 1 0   420.0  396.0
231 5561.670020 2.121E-28 3.228E-03.10090.961 2414.50970.840.000000        0 8 4 1        0 3 3 0                    R 13f     25555010 4 2 1 1 0   174.0  162.0
231 5561.677390 2.121E-28 3.228E-03.10090.961 2414.50540.840.000000        0 8 4 1        0 3 3 0                    R 13e     25555010 4 2 1 1 0   174.0  162.0
231 5561.818700 5.745E-28 2.534E-05.09860.562 1273.20970.810.000000        0 6 2 1        0 1 1 0                    Q 19e     155550 9 4 2 1 1 0   234.0  234.0
231 5561.860290 4.578E-28 5.388E-03.10171.030 2346.91400.840.000000        0 5 1 2        0 3 1 0                    R 12f     155550 9 4 2 1 1 0   162.0  150.0
231 5561.968230 1.232E-25 4.168E-05.10401.136  162.56930.820.000000        0 8 0 0        0 0 0 0                    R 10e     25555010 4 2 1 1 0   138.0  126.0
231 5562.024780 1.650E-27 7.379E-05.09860.562 1276.04220.810.000000        0 6 2 1        0 1 1 0                    Q 19f     25555010 4 2 1 1 0   234.0  234.0
232 5562.090977 3.729E-28 8.609E-04.08480.185 1250.36020.790.000000       -2-2-2-2        0 0 0 0                    R 29e     14552012 7 2 1 1 0   732.0  708.0
